,platform,year,genre,publisher,na_sales,global_sales
7923,28,2012.0,10,6,0.0,0.19
7924,16,2007.0,10,275,0.0,0.19
7925,4,2010.0,5,487,0.1,0.19
7926,26,2007.0,0,347,0.16,0.19
7927,4,2004.0,3,359,0.0,0.19
7928,16,2005.0,0,455,0.09,0.19
7929,23,1993.0,9,218,0.0,0.19
7930,13,2011.0,6,91,0.0,0.19
7931,4,2010.0,3,224,0.0,0.19
7932,17,2013.0,11,499,0.0,0.19
7933,26,2010.0,1,52,0.0,0.19
7934,26,2009.0,0,347,0.17,0.19
7935,26,2011.0,3,367,0.0,0.19
7936,4,2007.0,1,528,0.0,0.19
7937,17,2008.0,1,126,0.12,0.19
7938,18,2014.0,3,457,0.0,0.19
7939,26,2010.0,10,565,0.18,0.19
7940,20,2015.0,0,347,0.0,0.19
7941,26,2007.0,1,347,0.07,0.19
7942,26,2010.0,10,304,0.18,0.19
7943,6,2005.0,4,543,0.13,0.19
7944,28,2011.0,8,109,0.1,0.19
7945,4,2007.0,3,359,0.0,0.19
7947,15,1994.0,9,100,0.1,0.19
7948,26,2007.0,0,126,0.17,0.19
7949,13,2008.0,8,21,0.02,0.19
7950,17,2012.0,10,275,0.0,0.19
7951,2,2013.0,3,347,0.0,0.19
7952,21,1995.0,3,446,0.0,0.19
7954,28,2012.0,10,138,0.1,0.19
7955,4,2009.0,0,275,0.0,0.19
7956,6,2002.0,0,543,0.13,0.19
7957,15,1996.0,4,18,0.1,0.19
7958,2,2011.0,10,301,0.12,0.19
7959,16,2000.0,10,455,0.09,0.19
7960,4,2010.0,9,6,0.18,0.19
7961,16,2003.0,11,85,0.09,0.19
7962,23,1994.0,11,347,0.0,0.19
7963,16,2003.0,8,318,0.09,0.19
7964,6,2001.0,0,21,0.13,0.19
7965,26,2009.0,6,85,0.05,0.19
7966,29,2002.0,6,445,0.12,0.19
7967,16,2005.0,0,21,0.09,0.19
7968,4,2008.0,2,487,0.15,0.19
7969,2,2013.0,0,275,0.0,0.19
7970,16,2006.0,0,499,0.0,0.19
7971,29,2002.0,0,137,0.14,0.19
7972,17,2009.0,8,21,0.17,0.19
7973,16,2007.0,10,445,0.0,0.19
7974,29,2003.0,10,138,0.14,0.19
7975,30,2014.0,3,323,0.15,0.19
7976,19,2012.0,7,281,0.0,0.19
7977,4,2006.0,7,359,0.16,0.19
7978,27,2012.0,2,347,0.09,0.19
7979,26,2009.0,6,21,0.17,0.19
7980,26,2007.0,0,109,0.17,0.19
7981,16,2002.0,7,499,0.09,0.19
7982,20,2014.0,7,445,0.0,0.19
7983,28,2010.0,6,70,0.1,0.19
7984,19,2005.0,0,499,0.07,0.19
7985,29,2006.0,10,138,0.13,0.19
7986,28,2007.0,8,524,0.14,0.19
7987,29,2002.0,3,323,0.14,0.19
7988,4,2007.0,1,325,0.17,0.19
7989,16,2003.0,7,459,0.09,0.19
7990,28,2011.0,10,21,0.14,0.19
7991,28,2008.0,10,325,0.17,0.19
7992,19,2011.0,2,487,0.12,0.19
7993,15,1997.0,0,347,0.1,0.19
7994,3,2001.0,7,445,0.0,0.19
7995,17,2011.0,9,455,0.06,0.19
7996,13,2011.0,0,547,0.04,0.18
7997,17,2010.0,10,493,0.17,0.18
7998,16,2004.0,2,543,0.09,0.18
7999,4,2010.0,1,347,0.06,0.18
8000,28,2012.0,8,138,0.1,0.18
8001,26,2009.0,9,275,0.17,0.18
8002,28,2010.0,10,524,0.08,0.18
8003,16,2004.0,9,6,0.09,0.18
8004,6,2003.0,10,60,0.13,0.18
8005,4,2010.0,0,487,0.13,0.18
8006,4,2006.0,9,524,0.17,0.18
8007,16,2003.0,7,53,0.09,0.18
8008,29,2005.0,8,493,0.14,0.18
8009,18,2014.0,6,328,0.04,0.18
8010,29,2003.0,0,288,0.14,0.18
8011,26,2007.0,10,138,0.17,0.18
8012,16,2003.0,0,543,0.09,0.18
8013,19,2009.0,7,430,0.08,0.18
8014,28,2008.0,3,292,0.16,0.18
8015,15,2000.0,10,536,0.1,0.18
8016,26,2009.0,0,493,0.17,0.18
8017,20,2013.0,1,464,0.14,0.18
8018,29,2002.0,4,138,0.14,0.18
8019,21,1997.0,2,499,0.0,0.18
8020,16,2000.0,6,138,0.04,0.18
8021,16,2003.0,1,455,0.09,0.18
8022,4,2005.0,0,126,0.15,0.18
8023,29,2005.0,8,325,0.14,0.18
8024,26,2009.0,0,6,0.11,0.18
8025,18,2014.0,0,499,0.06,0.18
8026,6,2005.0,11,63,0.0,0.18
8027,13,2015.0,8,493,0.07,0.18
8028,4,2007.0,10,255,0.0,0.18
8029,16,2007.0,7,362,0.04,0.18
8030,26,2011.0,4,487,0.11,0.18
8031,28,2010.0,3,323,0.05,0.18
8032,15,2000.0,0,484,0.1,0.18
8033,13,2009.0,8,493,0.01,0.18
8034,6,2001.0,1,275,0.13,0.18
8035,4,2009.0,0,21,0.17,0.18
8036,19,2009.0,0,53,0.16,0.18
8037,5,1991.0,11,359,0.0,0.18
8038,16,2003.0,3,455,0.09,0.18
8039,26,2008.0,1,53,0.09,0.18
8040,13,2009.0,11,487,0.0,0.18
8041,30,2014.0,3,524,0.08,0.18
8042,29,2005.0,7,325,0.14,0.18
8043,29,2001.0,8,275,0.14,0.18
8045,29,2002.0,3,241,0.14,0.18
8046,15,2001.0,0,137,0.1,0.18
8047,17,2010.0,0,21,0.12,0.18
8048,28,2013.0,0,85,0.1,0.18
8049,10,1999.0,10,275,0.0,0.18
8050,25,1999.0,7,347,0.0,0.18
8051,15,1997.0,4,455,0.0,0.18
8052,16,2004.0,8,189,0.09,0.18
8053,28,2013.0,0,464,0.07,0.18
8054,6,2002.0,3,53,0.13,0.18
8055,16,2008.0,10,112,0.0,0.18
8056,13,2011.0,6,524,0.05,0.18
8057,19,2005.0,11,275,0.11,0.18
8058,2,2012.0,3,445,0.0,0.18
8059,26,2008.0,3,445,0.09,0.18
8060,16,2009.0,0,21,0.13,0.18
8061,19,2005.0,3,455,0.0,0.18
8062,26,2011.0,3,21,0.15,0.18
8063,2,2016.0,0,547,0.07,0.18
8064,7,2002.0,2,21,0.14,0.18
8065,4,2005.0,0,21,0.17,0.18
8066,26,2011.0,3,367,0.0,0.18
8067,23,1993.0,10,85,0.04,0.18
8068,28,2008.0,0,126,0.16,0.18
8069,4,2011.0,9,21,0.13,0.18
8070,26,2010.0,3,524,0.0,0.18
8071,17,2009.0,7,362,0.07,0.18
8072,4,2010.0,5,401,0.05,0.18
8073,7,2006.0,10,138,0.14,0.18
8074,20,2014.0,7,55,0.07,0.18
8075,13,2015.0,0,547,0.11,0.18
8076,21,1998.0,2,85,0.0,0.18
8077,6,2004.0,3,359,0.13,0.18
8078,2,2013.0,7,347,0.0,0.18
8079,4,2008.0,3,77,0.17,0.18
8080,29,2001.0,6,241,0.15,0.18
8081,17,2014.0,2,39,0.09,0.18
8082,17,2011.0,10,275,0.0,0.18
8083,28,2010.0,4,109,0.1,0.18
8084,20,2014.0,2,445,0.08,0.18
8085,23,1991.0,11,63,0.0,0.18
8087,18,2016.0,7,362,0.06,0.18
8088,29,2004.0,8,142,0.14,0.18
8089,15,1996.0,3,455,0.1,0.18
8090,19,2007.0,0,21,0.16,0.18
8091,16,2004.0,7,85,0.09,0.18
8092,16,2003.0,6,191,0.09,0.18
8093,15,1997.0,1,13,0.0,0.18
8094,13,2010.0,10,138,0.0,0.18
8095,13,2013.0,0,547,0.04,0.18
8096,29,2004.0,10,21,0.13,0.18
8097,4,2007.0,9,126,0.13,0.18
8098,10,1999.0,3,355,0.14,0.18
8099,10,1999.0,6,17,0.14,0.18
8100,23,1994.0,8,275,0.0,0.18
8101,20,2013.0,7,98,0.09,0.18
8102,7,2002.0,0,325,0.14,0.18
8103,16,2006.0,9,63,0.0,0.18
8104,27,2015.0,3,21,0.12,0.18
8105,29,2005.0,4,445,0.13,0.18
8106,17,2012.0,6,347,0.05,0.18
8107,4,2005.0,6,138,0.15,0.18
8108,4,2010.0,1,460,0.01,0.18
8109,6,2001.0,1,524,0.13,0.18
8110,17,2006.0,6,445,0.14,0.18
8111,3,2000.0,10,445,0.0,0.18
8112,16,2000.0,5,142,0.09,0.18
8113,29,2007.0,0,21,0.13,0.18
8114,13,2013.0,8,445,0.1,0.18
8115,28,2010.0,0,347,0.14,0.18
8116,17,2011.0,8,464,0.07,0.18
8117,13,2014.0,7,347,0.08,0.18
8118,2,2013.0,3,359,0.0,0.18
8119,7,2005.0,8,21,0.14,0.18
8120,28,2010.0,6,487,0.17,0.18
8121,28,2011.0,0,487,0.13,0.18
8122,17,2009.0,3,455,0.0,0.18
8123,26,2008.0,10,21,0.17,0.18
8124,21,1994.0,6,445,0.0,0.18
8125,26,2011.0,0,21,0.1,0.18
8126,15,1999.0,0,101,0.1,0.18
8127,13,2012.0,8,524,0.05,0.18
8128,6,2003.0,10,138,0.13,0.18
8129,4,2011.0,0,445,0.1,0.18
8130,13,2011.0,8,66,0.06,0.18
8131,6,2005.0,3,564,0.13,0.18
8132,16,2005.0,6,564,0.09,0.18
8133,28,2010.0,0,499,0.11,0.18
8134,13,2015.0,10,138,0.04,0.18
8135,29,2004.0,0,275,0.14,0.18
8136,17,2011.0,8,528,0.17,0.18
8137,16,2002.0,11,137,0.09,0.18
8138,13,2016.0,8,66,0.06,0.18
8139,4,2010.0,3,522,0.17,0.18
8140,2,2012.0,10,275,0.05,0.18
8141,26,2008.0,1,21,0.08,0.18
8142,7,2001.0,10,138,0.14,0.18
8143,18,2014.0,0,347,0.1,0.18
8144,28,2009.0,6,53,0.06,0.18
8145,15,2000.0,3,241,0.1,0.18
8146,19,2013.0,0,499,0.0,0.18
8147,16,2002.0,0,325,0.09,0.18
8148,26,2007.0,0,232,0.16,0.18
8149,7,2001.0,4,524,0.14,0.18
8150,26,2008.0,5,122,0.17,0.18
8151,15,1998.0,10,487,0.1,0.18
8152,16,2008.0,10,23,0.09,0.18
8153,28,2009.0,8,112,0.14,0.18
8154,15,2000.0,0,493,0.1,0.18
8155,16,2005.0,0,347,0.0,0.18
8156,16,2003.0,3,455,0.09,0.18
8158,20,2014.0,7,362,0.04,0.18
8159,7,2005.0,1,198,0.14,0.18
8160,16,2005.0,9,6,0.05,0.18
8161,16,2009.0,0,137,0.09,0.18
8162,6,2004.0,3,487,0.13,0.18
8163,17,2007.0,10,493,0.16,0.18
8164,16,2002.0,10,275,0.04,0.18
8165,4,2008.0,10,138,0.14,0.18
8166,19,2009.0,11,347,0.0,0.18
8168,19,2008.0,11,347,0.0,0.18
8169,29,2005.0,6,487,0.13,0.18
8170,6,2003.0,4,138,0.13,0.18
8171,6,2002.0,10,53,0.13,0.18
8172,4,2006.0,7,347,0.0,0.18
8173,4,2008.0,9,138,0.0,0.18
8174,17,2011.0,0,85,0.0,0.18
8175,16,2008.0,6,445,0.09,0.18
8176,26,2011.0,6,524,0.06,0.18
8177,16,2004.0,2,198,0.09,0.18
8178,26,2010.0,10,565,0.17,0.18
8179,16,2001.0,10,325,0.09,0.18
8180,28,2011.0,0,445,0.11,0.18
8181,4,2010.0,0,126,0.12,0.18
8182,4,2005.0,4,347,0.16,0.18
8183,6,2001.0,10,275,0.13,0.18
8184,4,2008.0,1,487,0.16,0.18
8185,26,2010.0,10,184,0.17,0.18
8186,13,2005.0,8,288,0.02,0.18
8187,15,2000.0,10,142,0.1,0.18
8188,15,2001.0,1,277,0.1,0.18
8189,28,2007.0,10,493,0.16,0.18
8190,28,2016.0,10,138,0.03,0.18
8191,4,2010.0,1,487,0.17,0.18
8192,6,2004.0,10,53,0.13,0.18
8193,29,2008.0,10,138,0.13,0.18
8194,6,2005.0,4,487,0.13,0.18
8195,16,2006.0,7,63,0.0,0.18
8196,16,2008.0,10,275,0.0,0.18
8197,29,2003.0,10,138,0.13,0.18
8198,29,2005.0,3,347,0.13,0.18
8199,17,2011.0,3,487,0.16,0.18
8200,17,2010.0,0,487,0.12,0.18
8201,29,2002.0,10,445,0.13,0.18
8202,4,2007.0,3,524,0.15,0.18
8203,4,2010.0,3,126,0.14,0.18
8205,26,2008.0,2,275,0.13,0.18
8206,19,2010.0,3,525,0.07,0.17
8207,16,2005.0,0,325,0.09,0.17
8208,17,2010.0,3,126,0.11,0.17
8209,17,2009.0,10,91,0.0,0.17
8210,16,2005.0,10,455,0.09,0.17
8211,4,2009.0,1,524,0.16,0.17
8212,16,2001.0,8,324,0.09,0.17
8213,17,2009.0,11,445,0.13,0.17
8214,2,2013.0,3,275,0.0,0.17
8215,4,2006.0,10,275,0.0,0.17
8216,17,2011.0,0,547,0.09,0.17
8217,13,2011.0,1,288,0.0,0.17
8218,4,2009.0,1,524,0.07,0.17
8219,15,2000.0,1,305,0.1,0.17
8220,17,2011.0,6,85,0.04,0.17
8221,20,2016.0,10,275,0.0,0.17
8222,16,2002.0,10,445,0.09,0.17
8224,20,2014.0,0,231,0.07,0.17
8225,6,2001.0,10,60,0.12,0.17
8226,17,2009.0,0,402,0.11,0.17
8227,16,2002.0,10,348,0.09,0.17
8228,7,2002.0,4,487,0.13,0.17
8229,16,2001.0,1,4,0.09,0.17
8230,7,2006.0,4,524,0.13,0.17
8231,17,2008.0,0,126,0.14,0.17
8232,18,2015.0,1,501,0.1,0.17
8233,30,2014.0,3,323,0.11,0.17
8234,4,2010.0,10,53,0.16,0.17
8235,15,1995.0,2,17,0.1,0.17
8236,4,2007.0,1,275,0.09,0.17
8237,6,2004.0,3,101,0.12,0.17
8238,16,2005.0,8,150,0.0,0.17
8239,17,2008.0,10,21,0.16,0.17
8240,7,2006.0,10,493,0.13,0.17
8241,17,2009.0,10,461,0.16,0.17
8242,4,2009.0,7,464,0.0,0.17
8243,16,2002.0,10,455,0.08,0.17
8244,17,2011.0,0,112,0.07,0.17
8245,4,2010.0,11,347,0.0,0.17
8246,7,2006.0,0,325,0.13,0.17
8247,29,2003.0,10,323,0.13,0.17
8248,15,1998.0,2,437,0.0,0.17
8249,13,2011.0,7,464,0.08,0.17
8250,28,2011.0,10,21,0.16,0.17
8251,15,1996.0,0,24,0.1,0.17
8252,4,2007.0,10,6,0.16,0.17
8253,26,2008.0,9,122,0.16,0.17
8254,4,2007.0,0,347,0.0,0.17
8255,16,2004.0,10,455,0.08,0.17
8256,17,2008.0,2,138,0.13,0.17
8257,4,2009.0,5,392,0.16,0.17
8258,26,2008.0,10,138,0.16,0.17
8259,18,2015.0,0,445,0.0,0.17
8260,7,2003.0,4,543,0.13,0.17
8261,13,2012.0,7,171,0.07,0.17
8262,28,2008.0,10,493,0.15,0.17
8263,28,2006.0,0,21,0.16,0.17
8264,7,2005.0,0,21,0.13,0.17
8265,29,2003.0,8,543,0.13,0.17
8266,17,2011.0,4,455,0.08,0.17
8267,19,2012.0,0,347,0.0,0.17
8268,16,2009.0,0,21,0.08,0.17
8269,6,2001.0,10,275,0.12,0.17
8270,16,2001.0,8,540,0.08,0.17
8271,29,2003.0,3,323,0.13,0.17
8272,17,2009.0,0,547,0.08,0.17
8273,7,2005.0,2,138,0.13,0.17
8274,4,2006.0,5,359,0.13,0.17
8275,15,2001.0,4,455,0.1,0.17
8276,5,1999.0,10,275,0.0,0.17
8277,21,1998.0,2,437,0.0,0.17
8278,4,2010.0,0,347,0.0,0.17
8279,26,2008.0,1,443,0.16,0.17
8280,20,2014.0,0,347,0.06,0.17
8281,15,1999.0,11,347,0.0,0.17
8282,15,1999.0,1,87,0.0,0.17
8283,4,2007.0,8,460,0.15,0.17
8284,29,2004.0,8,325,0.13,0.17
8285,29,2003.0,8,543,0.13,0.17
8286,19,2010.0,4,109,0.05,0.17
8287,16,2005.0,6,400,0.08,0.17
8288,16,2003.0,11,255,0.08,0.17
8289,6,2005.0,3,487,0.12,0.17
8290,4,2009.0,0,493,0.16,0.17
8291,16,2008.0,10,53,0.08,0.17
8292,16,2000.0,0,4,0.08,0.17
8293,2,2016.0,7,120,0.03,0.17
8294,13,2009.0,11,323,0.01,0.17
8295,4,2006.0,0,487,0.12,0.17
8296,16,2009.0,10,53,0.08,0.17
8297,15,1997.0,0,85,0.0,0.17
8298,17,2010.0,0,547,0.1,0.17
8299,28,2006.0,10,493,0.15,0.17
8300,28,2010.0,0,323,0.06,0.17
8301,15,1996.0,2,455,0.0,0.17
8302,16,2003.0,0,325,0.08,0.17
8303,16,2003.0,7,464,0.0,0.17
8304,16,2007.0,7,347,0.0,0.17
8305,26,2010.0,3,522,0.16,0.17
8306,25,2000.0,11,347,0.0,0.17
8307,7,2003.0,4,547,0.13,0.17
8308,6,2005.0,4,487,0.12,0.17
8309,19,2009.0,0,347,0.0,0.17
8310,19,2008.0,10,21,0.16,0.17
8311,26,2010.0,10,109,0.16,0.17
8312,19,2007.0,0,455,0.07,0.17
8314,29,2003.0,0,246,0.13,0.17
8315,28,2008.0,7,91,0.03,0.17
8316,19,2006.0,10,138,0.13,0.17
8317,19,2013.0,0,275,0.0,0.17
8318,3,1999.0,6,191,0.0,0.17
8319,15,1998.0,2,27,0.05,0.17
8320,28,2007.0,0,21,0.16,0.17
8321,26,2009.0,10,53,0.16,0.17
8322,26,2008.0,5,120,0.04,0.17
8323,29,2004.0,0,137,0.13,0.17
8324,17,2009.0,3,455,0.0,0.17
8325,19,2008.0,10,455,0.16,0.17
8326,2,2012.0,0,21,0.13,0.17
8327,6,2005.0,0,138,0.12,0.17
8328,28,2014.0,0,21,0.09,0.17
8329,15,1999.0,4,53,0.09,0.17
8331,26,2008.0,5,338,0.16,0.17
8332,26,2008.0,3,182,0.16,0.17
8333,28,2009.0,0,402,0.14,0.17
8335,28,2010.0,6,85,0.07,0.17
8336,19,2004.0,3,275,0.0,0.17
8337,10,1999.0,6,325,0.14,0.17
8338,10,1999.0,1,224,0.05,0.17
8339,10,2000.0,8,17,0.12,0.17
8340,29,2003.0,0,138,0.13,0.17
8342,26,2008.0,9,296,0.14,0.17
8343,6,2004.0,3,359,0.12,0.17
8344,17,2012.0,7,362,0.06,0.17
8345,16,2009.0,10,461,0.08,0.17
8346,19,2010.0,0,347,0.0,0.17
8347,16,2008.0,3,126,0.08,0.17
8348,16,2007.0,1,263,0.0,0.17
8349,6,2004.0,0,126,0.12,0.17
8350,13,2005.0,11,493,0.02,0.17
8351,19,2013.0,10,275,0.0,0.17
8352,15,1995.0,7,386,0.02,0.17
8353,26,2010.0,3,524,0.16,0.17
8354,18,2015.0,10,138,0.1,0.17
8355,28,2010.0,1,524,0.11,0.17
8356,4,2010.0,3,500,0.16,0.17
8357,16,2006.0,7,347,0.0,0.17
8358,6,2004.0,1,85,0.0,0.17
8359,4,2008.0,0,487,0.16,0.17
8360,16,2001.0,10,499,0.05,0.17
8361,15,2000.0,0,275,0.09,0.17
8362,26,2009.0,5,275,0.1,0.17
8363,28,2007.0,3,323,0.14,0.17
8364,16,2004.0,0,138,0.08,0.17
8365,28,2009.0,0,21,0.12,0.17
8366,28,2012.0,0,184,0.16,0.17
8367,16,2007.0,0,72,0.08,0.17
8369,26,2013.0,9,126,0.08,0.17
8370,26,2007.0,3,430,0.11,0.17
8371,23,1996.0,8,224,0.0,0.17
8372,16,2004.0,8,53,0.08,0.17
8373,15,2000.0,0,4,0.09,0.17
8374,16,2005.0,0,85,0.04,0.17
8375,15,1996.0,0,203,0.09,0.17
8377,18,2015.0,6,328,0.0,0.17
8378,7,2005.0,10,138,0.13,0.17
8379,28,2007.0,6,21,0.15,0.17
8380,28,2009.0,0,126,0.11,0.17
8381,6,2003.0,8,138,0.12,0.17
8382,16,2007.0,2,347,0.0,0.17
8383,7,2002.0,4,485,0.13,0.17
8384,15,1998.0,7,465,0.0,0.17
8385,16,2004.0,10,455,0.08,0.17
8386,29,2002.0,8,241,0.13,0.17
8387,15,2001.0,6,214,0.09,0.17
8388,15,1996.0,10,203,0.09,0.17
8389,2,2011.0,3,524,0.13,0.17
8390,29,2003.0,0,493,0.13,0.17
8391,20,2015.0,7,347,0.0,0.17
8392,15,1995.0,6,104,0.09,0.17
8393,26,2010.0,0,21,0.15,0.17
8394,16,2002.0,10,138,0.07,0.17
8395,16,2008.0,3,487,0.08,0.17
8396,4,2006.0,2,359,0.02,0.17
8397,15,1998.0,1,225,0.02,0.17
8398,15,2000.0,0,524,0.09,0.17
8399,26,2007.0,10,524,0.15,0.17
8400,18,2016.0,10,275,0.0,0.17
8401,7,2003.0,4,85,0.13,0.17
8402,26,2009.0,3,330,0.0,0.17
8403,19,2005.0,6,455,0.14,0.17
8404,4,2006.0,4,359,0.0,0.17
8405,16,2008.0,7,55,0.0,0.17
8406,28,2010.0,9,6,0.08,0.17
8407,15,1996.0,3,275,0.0,0.17
8408,16,2000.0,6,17,0.08,0.17
8409,18,2016.0,7,445,0.06,0.17
8410,17,2008.0,0,275,0.13,0.17
8411,29,2003.0,2,137,0.13,0.17
8412,4,2004.0,5,232,0.1,0.17
8413,29,2002.0,0,325,0.13,0.17
8414,18,2015.0,0,499,0.05,0.17
8415,16,2003.0,7,224,0.0,0.17
8416,7,2002.0,7,21,0.1,0.17
8417,17,2011.0,6,524,0.0,0.17
8418,28,2009.0,10,160,0.13,0.17
8419,6,2002.0,6,487,0.12,0.17
8420,6,2002.0,8,60,0.12,0.17
8421,23,1996.0,11,499,0.0,0.17
8422,4,2010.0,3,6,0.16,0.17
8423,4,2007.0,1,493,0.15,0.17
8424,23,1993.0,10,224,0.0,0.17
8425,4,2009.0,3,183,0.04,0.17
8426,23,1996.0,2,359,0.0,0.17
8427,2,2014.0,7,464,0.0,0.17
8428,30,2015.0,8,6,0.08,0.17
8429,29,2006.0,8,137,0.12,0.17
8430,2,2014.0,0,361,0.0,0.17
8431,28,2015.0,10,120,0.15,0.17
8432,4,2008.0,0,21,0.15,0.17
8433,17,2008.0,8,288,0.11,0.17
8434,16,2004.0,3,445,0.08,0.17
8435,7,2003.0,3,325,0.13,0.17
8436,29,2004.0,1,543,0.12,0.17
8437,6,2005.0,3,111,0.12,0.17
8438,26,2008.0,4,347,0.11,0.17
8440,16,2008.0,10,455,0.08,0.17
8441,4,2005.0,0,543,0.14,0.17
8442,21,1997.0,0,85,0.0,0.17
8443,13,2014.0,7,343,0.08,0.17
8444,2,2016.0,7,347,0.0,0.17
8445,28,2010.0,9,21,0.12,0.17
8446,4,2007.0,3,227,0.0,0.17
8447,17,2014.0,10,275,0.0,0.17
8448,18,2015.0,0,301,0.07,0.17
8449,23,1997.0,10,359,0.0,0.17
8450,7,2002.0,1,359,0.01,0.17
8451,13,2012.0,9,138,0.0,0.17
8452,28,2012.0,0,445,0.11,0.17
8453,29,2004.0,6,142,0.12,0.17
8454,2,2015.0,7,347,0.04,0.17
8455,17,2008.0,10,138,0.15,0.17
8456,17,2010.0,0,21,0.14,0.17
8457,0,1983.0,0,391,0.15,0.17
8458,0,1982.0,0,56,0.15,0.17
8459,0,1981.0,0,305,0.15,0.17
8460,21,1995.0,8,275,0.0,0.17
8461,28,2007.0,11,288,0.13,0.16
8462,17,2012.0,7,98,0.05,0.16
8463,16,2002.0,4,53,0.08,0.16
8464,20,2015.0,0,347,0.0,0.16
8465,26,2010.0,11,493,0.13,0.16
8466,17,2016.0,0,455,0.13,0.16
8467,20,2013.0,7,445,0.0,0.16
8468,16,2001.0,6,53,0.08,0.16
8469,16,2002.0,7,455,0.0,0.16
8470,16,2001.0,6,288,0.08,0.16
8471,26,2008.0,5,409,0.16,0.16
8472,6,2002.0,6,487,0.12,0.16
8473,17,2014.0,7,499,0.05,0.16
8474,17,2009.0,0,21,0.15,0.16
8475,28,2009.0,1,91,0.14,0.16
8476,15,2000.0,8,164,0.09,0.16
8477,16,2004.0,10,455,0.08,0.16
8478,19,2006.0,7,493,0.13,0.16
8479,19,2008.0,0,21,0.12,0.16
8480,2,2011.0,6,91,0.07,0.16
8481,4,2011.0,3,487,0.12,0.16
8482,26,2010.0,8,351,0.08,0.16
8483,17,2010.0,0,138,0.11,0.16
8484,4,2010.0,7,464,0.12,0.16
8485,28,2011.0,0,232,0.07,0.16
8486,16,2003.0,10,445,0.08,0.16
8487,26,2011.0,0,445,0.11,0.16
8488,16,2000.0,6,138,0.06,0.16
8489,19,2006.0,2,296,0.13,0.16
8490,4,2009.0,2,275,0.0,0.16
8491,28,2010.0,0,347,0.08,0.16
8492,4,2010.0,0,401,0.0,0.16
8493,7,2002.0,8,485,0.13,0.16
8494,4,2005.0,10,359,0.11,0.16
8495,16,2002.0,4,241,0.08,0.16
8496,15,2000.0,3,224,0.0,0.16
8497,6,2006.0,9,487,0.12,0.16
8498,16,2003.0,1,53,0.08,0.16
8499,17,2013.0,0,499,0.02,0.16
8500,6,2006.0,0,347,0.12,0.16
8501,26,2007.0,6,21,0.15,0.16
8502,26,2009.0,0,539,0.14,0.16
8504,26,2012.0,0,21,0.11,0.16
8505,26,2010.0,0,528,0.11,0.16
8506,16,2003.0,9,441,0.08,0.16
8507,2,2011.0,1,275,0.07,0.16
8508,4,2006.0,0,126,0.15,0.16
8509,26,2007.0,2,53,0.15,0.16
8510,16,2006.0,1,445,0.0,0.16
8511,6,2003.0,0,524,0.12,0.16
8512,19,2010.0,7,156,0.0,0.16
8513,28,2011.0,0,525,0.09,0.16
8514,15,1995.0,7,455,0.09,0.16
8515,19,2009.0,3,126,0.13,0.16
8516,6,2005.0,10,112,0.12,0.16
8517,15,2000.0,10,347,0.0,0.16
8518,7,2004.0,3,325,0.13,0.16
8519,7,2003.0,6,487,0.13,0.16
8520,4,2007.0,11,445,0.0,0.16
8521,15,1998.0,10,536,0.0,0.16
8522,15,1998.0,6,203,0.09,0.16
8523,29,2003.0,11,53,0.12,0.16
8524,17,2009.0,9,524,0.12,0.16
8525,16,2007.0,3,21,0.08,0.16
8526,26,2012.0,10,493,0.15,0.16
8527,28,2014.0,10,275,0.05,0.16
8528,18,2015.0,0,499,0.07,0.16
8529,23,1992.0,1,87,0.0,0.16
8530,2,2011.0,7,347,0.0,0.16
8531,7,2005.0,6,543,0.12,0.16
8532,28,2011.0,3,6,0.11,0.16
8533,26,2009.0,10,53,0.15,0.16
8534,4,2010.0,9,296,0.13,0.16
8535,28,2014.0,6,120,0.15,0.16
8536,29,2005.0,8,138,0.12,0.16
8537,16,2005.0,3,325,0.08,0.16
8538,16,2002.0,4,325,0.08,0.16
8539,17,2007.0,0,524,0.14,0.16
8540,4,2009.0,5,109,0.15,0.16
8541,4,2005.0,3,359,0.0,0.16
8542,16,2005.0,1,21,0.08,0.16
8543,16,2003.0,0,524,0.08,0.16
8544,17,2012.0,0,21,0.12,0.16
8545,26,2007.0,4,275,0.14,0.16
8546,16,2002.0,1,17,0.08,0.16
8547,19,2011.0,11,275,0.0,0.16
8548,17,2008.0,8,23,0.15,0.16
8549,29,2003.0,0,499,0.12,0.16
8550,16,2003.0,10,21,0.08,0.16
8551,7,2005.0,0,487,0.12,0.16
8552,23,1997.0,10,275,0.0,0.16
8554,17,2007.0,10,493,0.15,0.16
8555,7,2006.0,4,109,0.12,0.16
8556,4,2006.0,0,543,0.13,0.16
8557,19,2006.0,11,543,0.15,0.16
8558,16,2005.0,7,63,0.0,0.16
8559,16,2006.0,10,275,0.0,0.16
8560,16,2002.0,8,275,0.08,0.16
8561,28,2006.0,3,21,0.15,0.16
8562,6,2002.0,6,241,0.12,0.16
8563,16,2008.0,2,347,0.08,0.16
8564,23,1995.0,10,275,0.0,0.16
8565,26,2008.0,2,325,0.14,0.16
8566,16,2003.0,3,400,0.08,0.16
8567,19,2006.0,11,459,0.14,0.16
8568,7,2005.0,0,543,0.12,0.16
8569,26,2009.0,10,21,0.15,0.16
8570,17,2009.0,2,232,0.11,0.16
8571,4,2010.0,1,52,0.0,0.16
8572,30,2014.0,0,464,0.08,0.16
8573,4,2008.0,10,524,0.15,0.16
8574,4,2009.0,11,296,0.15,0.16
